Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.204530915,5.106320359,5.015594401,4.944224541,4.911049862,4.926844897,4.959116491,5.02832612,5.133319337,5.239718878,5.348241484,5.516528926,5.669291339,5.809001397,5.956623562,6.158278258,6.245971162,6.372332097,6.54275855,6.689936009,6.800723772,6.870616933,6.953088403,7.044066678,7.14612469,7.284681987,7.388276832,7.560137457,7.817296143,8.179366823,8.601063309,8.935450531,9.231225004,9.454373101,9.605190284,9.733441034,9.789543155,9.871880677,9.962136356,10.00903803,9.980158278,9.824608561,9.558985182,9.21831138,8.854299566,8.508849372,8.113069782,7.783547985,7.52284832,7.312784444,7.135045909,6.92320342,6.705545324,6.478672503,6.263166424,6.054801702,5.879046988,5.710231247,5.560862989,
Afghanistan,AFG,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.761432286,5.750182337,5.752784959,5.759634647,5.758222913,5.741988123,5.683264231,5.617674192,5.551906004,5.495108129,5.451144317,5.391806241,5.345752592,5.310966843,5.285608511,5.268703327,5.217249502,5.178360639,5.147621252,5.120042623,5.095758524,5.027176793,4.96936947,4.930749648,4.91746573,4.927158062,4.928964085,4.948940177,4.974294528,4.984040388,4.956753103,4.890193359,4.827523907,4.770481308,4.728880851,4.712824218,4.691902445,4.669314292,4.64985617,4.63218483,4.610389926,4.587671215,4.580674665,4.586039991,4.602887903,4.633267682,4.651532865,4.667590216,4.684253351,4.704616422,4.72799636,4.771960903,4.833855876,4.906828314,4.98250082,5.057246438,5.121429083,5.180118899,5.235556218,
Angola,AGO,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.155710983,6.065917205,5.942088555,5.82694122,5.773418223,5.798537729,5.787049519,5.821392952,5.811066588,5.697496039,5.503422404,5.450625186,5.350070217,5.231409138,5.128623676,5.053931691,4.945021768,4.873066145,4.830606753,4.808329216,4.801780555,4.812343933,4.840513549,4.868151689,4.873982669,4.848525093,4.776720887,4.683234426,4.593478775,4.540497895,4.540365288,4.563532021,4.623729818,4.711530252,4.815533578,4.925646512,5.027403278,5.146618557,5.248686132,5.28735146,5.243286374,5.113558258,4.916881906,4.708040966,4.559393237,4.504552636,4.514962434,4.600891993,4.72229336,4.82607989,4.885353429,4.900172228,4.888117438,4.863197122,4.846200935,4.847909297,4.856019635,4.877208229,4.907391084,
Albania,ALB,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.803937888,4.912013478,5.114869298,5.355860071,5.55763161,5.680400974,5.733562897,5.722983079,5.681813865,5.659203807,5.681424275,5.745881654,5.839554785,5.940038848,6.014027942,6.042929397,6.026150413,5.9810622,5.91525665,5.841030735,5.768219864,5.702262926,5.636661417,5.585516443,5.566506035,5.588810039,5.649676667,5.744994771,5.869130975,6.016033757,6.182473168,6.292321455,6.390649791,6.464816404,6.492257586,6.450904007,6.731919393,6.975325265,7.159194156,7.264328497,7.284153012,7.123853691,6.909691864,6.669054209,6.435370078,6.222071876,6.045865365,5.924234838,5.848425263,5.782523981,5.692601282,5.575961447,5.448677292,5.352930392,5.329479415,5.387792771,5.429948563,5.527127331,5.682604456,
Andorra,AND,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.392030772,5.386472141,5.382529375,5.379612723,5.376799271,5.371711254,5.345413129,5.32160231,5.293492747,5.252303867,5.194096938,5.124396509,5.051275979,4.976347845,4.898044553,4.813444011,4.718998611,4.626629547,4.549163177,4.506178156,4.508394955,4.539870377,4.615598183,4.72696978,4.861214645,5.007068321,5.093513436,5.198430798,5.312746808,5.42076828,5.500956566,5.591328585,5.624457653,5.691314099,5.765368866,5.889662091,5.926663073,5.968467812,6.009808826,6.046024938,6.078771783,6.119075543,6.158815112,6.198758714,6.246480535,6.31174008,6.391326844,6.496445109,6.623032233,6.76366714,6.908866793,7.01509381,7.118130566,7.21642821,7.312638495,7.412026303,7.455609854,7.494542495,7.524889707,
United Arab Emirates,ARE,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.206622288,5.358615004,5.631376706,5.984812733,6.382978723,6.813451762,7.008573983,7.236693426,7.495936428,7.789176875,8.113632543,8.070684207,8.270380077,8.586418716,8.959972631,9.348514862,9.427246977,9.560543396,9.735534377,10.03227278,10.50222128,10.87731319,11.25084795,11.55755937,11.78441611,11.9555912,12.20450926,12.47696881,12.7572584,13.01670104,13.23594699,13.09431058,13.05245577,13.06668523,13.12816856,13.27489366,13.11294319,13.07996555,13.15133777,13.3065636,13.50509061,13.07383308,12.92229187,13.02471629,13.39516125,14.02901812,14.09175577,14.6058865,15.41041901,16.34147869,17.27657714,17.18698017,16.95122305,16.61260962,16.30371422,16.19841512,15.67542094,15.15537454,14.65013023,
Argentina,ARG,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.974143303,6.995056572,7.008422513,7.010821423,6.99843114,6.969732242,6.919957569,6.857343962,6.785811228,6.710954578,6.636819953,6.559904446,6.483993867,6.414279563,6.356762789,6.314512086,6.263751116,6.222798263,6.198145466,6.19525961,6.213931098,6.256962591,6.328983328,6.411594964,6.479465759,6.518958954,6.55055071,6.550756477,6.530037875,6.503625108,6.478636076,6.43146169,6.383897206,6.338189219,6.29714993,6.263676949,6.246074671,6.243025813,6.24650793,6.244667099,6.231205006,6.212998813,6.18461667,6.157294342,6.147744254,6.165859632,6.203752037,6.263579612,6.348120864,6.4591674,6.592941436,6.746884815,6.927221243,7.105097242,7.239338155,7.307003857,7.311818921,7.254147693,7.161868617,
Armenia,ARM,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.200106091,4.955455857,5.865610972,6.765896367,7.438831659,7.782022905,7.833039242,7.587046219,7.205603627,6.92011278,6.849202781,6.968428404,7.275287001,7.609770693,7.732578339,7.523073559,6.9669273,6.106027094,5.1164738,4.287707512,3.811204287,3.730908228,3.956713232,4.376998463,4.82761846,5.218492437,5.582678683,5.920048009,6.249827865,6.608729754,7.013130302,7.40215163,7.807631975,8.184983016,8.467268591,8.609435346,8.646602967,8.565434593,8.37805493,8.099795837,7.738319962,7.358555524,6.906045746,6.446495539,6.062339249,5.796471855,5.635599072,5.586717588,5.616308788,5.676320731,5.739587968,5.826775046,5.944473841,6.090597892,6.26851378,6.47879459,6.710793663,6.957459494,7.217269192,
American Samoa,ASM,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
