Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.895965261,4.792581056,4.675505932,4.566052095,4.478894541,4.428346887,4.400529693,4.401687764,4.453169569,4.557882102,4.734610032,4.927307414,5.209047293,5.539906103,5.855652846,6.115962502,6.187522098,6.182839072,6.142769111,6.104263553,6.092968902,6.062363098,6.030837705,6.021680556,6.067283223,6.207046003,6.379460943,6.625704694,6.91318328,7.188488094,7.436573207,7.710894965,7.933884298,8.116741291,8.275755388,8.423405719,8.593380615,8.78846242,8.997073214,9.20450085,9.411089134,9.558747332,9.701854321,9.807517848,9.844148813,9.793342738,9.641743076,9.369701993,9.006006515,8.630817894,8.293233083,8.025916632,7.820094981,7.659574468,7.515438906,7.365459793,7.225128988,7.085020243,6.942196324,
Afghanistan,AFG,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.463524585,4.434581709,4.418912412,4.411162662,4.405247508,4.398756439,4.379644524,4.365167543,4.353318318,4.343434192,4.334654706,4.313139076,4.296389479,4.28280727,4.271803658,4.264210283,4.226609231,4.192868107,4.16354413,4.139709042,4.124157097,4.067126128,4.009015241,3.96132527,3.943684017,3.967969567,4.05619194,4.198047194,4.353647781,4.460499631,4.476231003,4.403379596,4.270483202,4.11254669,3.97784519,3.893446172,3.837959712,3.808190256,3.798022463,3.792939638,3.782289569,3.749357198,3.721410303,3.697830422,3.68047615,3.671454313,3.681989501,3.69829683,3.718882061,3.741797105,3.765615619,3.772031791,3.783922934,3.802062116,3.82790144,3.862325113,3.912710338,3.968176151,4.029398062,
Angola,AGO,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.156642247,5.154923424,5.134678369,5.11632399,5.123053636,5.163003114,5.02644083,4.954244809,4.956903058,4.988986765,4.982044916,5.028882639,4.994847662,4.919973514,4.860629432,4.841509039,4.813797566,4.833108614,4.857104168,4.829282461,4.726682188,4.568105437,4.350672601,4.117850538,3.926675718,3.802275604,3.718044326,3.693682041,3.69515996,3.676409297,3.617220811,3.517869329,3.391440376,3.271484241,3.204025435,3.20992713,3.268563145,3.380615469,3.520052317,3.652756852,3.759354152,3.838123306,3.904600865,3.951071201,3.968252792,3.954009614,3.90528649,3.828975777,3.752012547,3.710540275,3.721149457,3.763891661,3.851643559,3.95794247,4.04758749,4.103089618,4.128531537,4.12956406,4.118772421,
Albania,ALB,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.517811255,4.472755323,4.435495807,4.407297626,4.391084177,4.387883048,4.391841596,4.413318777,4.442031182,4.462504249,4.467754505,4.463935583,4.439564288,4.414784028,4.418880767,4.464662986,4.536399719,4.648231675,4.773717637,4.873897789,4.928723488,4.947423816,4.931691988,4.89485456,4.856256998,4.828402596,4.807859784,4.791936108,4.794248677,4.833440669,4.920748475,5.047304517,5.213728256,5.407221788,5.605117015,5.788528299,5.98642332,6.179014775,6.363314926,6.54158817,6.71529494,6.90686177,7.091411809,7.251019974,7.358362856,7.398580303,7.366397691,7.258261042,7.098443931,6.927578332,6.778786311,6.704252617,6.665486013,6.646412106,6.608917773,6.519067444,6.321161625,6.092546132,5.848232309,
Andorra,AND,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.603987327,4.588045786,4.575418979,4.567622046,4.567616917,4.575591586,4.576718576,4.585525374,4.596411093,4.602525281,4.599964457,4.585272819,4.566664493,4.541213369,4.506300092,4.460964829,4.401003308,4.33884426,4.274344841,4.207215645,4.137895821,4.047180492,3.962021151,3.889800281,3.840665432,3.820911103,3.813823072,3.824054757,3.848717634,3.888453594,3.942161281,4.029715649,4.131694778,4.25313061,4.370936634,4.483709585,4.557301458,4.615738811,4.665362036,4.716680887,4.776970098,4.833281194,4.897013757,4.965277913,5.032436561,5.095254919,5.156602715,5.215386563,5.271640876,5.326089418,5.37997094,5.434736509,5.48830162,5.545815807,5.615032396,5.699874215,5.764784037,5.842831581,5.928223853,
United Arab Emirates,ARE,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.316453228,4.177459808,4.06680068,3.994348133,3.964817782,3.972483287,4.038568172,4.112067064,4.184752365,4.266539448,4.372457365,4.2749969,4.299400547,4.417724513,4.528976817,4.538432633,4.124940764,3.779049847,3.558318341,3.472376781,3.484218426,3.429685908,3.440477515,3.537267028,3.700546659,3.896842268,4.114668185,4.316404004,4.511857478,4.721128285,4.959079028,4.928462659,4.944751855,5.025036979,5.169926766,5.366182465,5.335001184,5.325866968,5.342718919,5.383741798,5.460738771,5.630823049,5.786228797,5.932986063,6.070161105,6.197657654,6.24428927,6.377347704,6.604492755,6.937465502,7.366232257,7.54237325,7.74003689,7.957006403,8.207391356,8.519307873,8.439465121,8.266141582,8.031291167,
Argentina,ARG,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.292127991,6.300625165,6.328998743,6.369779696,6.411694438,6.447236064,6.475667918,6.502411095,6.517091341,6.505643555,6.460935732,6.376970194,6.263680239,6.133172986,6.002430667,5.882108943,5.778698201,5.682890495,5.599524973,5.534803626,5.492455558,5.456358731,5.448879095,5.463603976,5.491792215,5.527852778,5.584744122,5.643738093,5.701399068,5.753350074,5.79547339,5.821277477,5.83872925,5.84836741,5.850505613,5.846121586,5.84074166,5.830251437,5.81857657,5.812009951,5.813890557,5.830615239,5.856126647,5.88414878,5.904287351,5.910692469,5.898355444,5.875283837,5.851399835,5.841369496,5.853945802,5.889688003,5.942423028,6.013407343,6.104656985,6.21473091,6.340267571,6.489495963,6.636712319,
Armenia,ARM,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.042163774,2.983125093,3.092682203,3.3463112,3.709040878,4.151027998,4.68048021,5.310909751,5.935494354,6.404038499,6.637590117,6.659384938,6.417356228,6.066850888,5.823586539,5.795069896,5.936793988,6.2907424,6.694841145,6.886273848,6.715597299,6.271406469,5.515135112,4.644621941,3.944983093,3.572967933,3.482561001,3.673166427,4.056155306,4.489658503,4.888907901,5.234640807,5.570930618,5.914764659,6.295088367,6.71958,7.179655192,7.651989907,8.094256946,8.449669092,8.682630135,8.795244064,8.78925974,8.666136957,8.443046049,8.144653132,7.763482209,7.334148182,6.907359841,6.541837644,6.265402887,6.039350442,5.894190676,5.820257499,5.799794497,5.821989826,5.895058493,6.012977844,6.174043161,
American Samoa,ASM,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
