Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.929815979,4.834081377,4.747225647,4.659949622,4.592475928,4.542380122,4.488336696,4.468841268,4.475470642,4.505601559,4.555524785,4.641873278,4.76549127,4.936799428,5.131860299,5.338078292,5.469041561,5.541750349,5.569032082,5.574376347,5.602403469,5.623877765,5.708358429,5.822743027,5.950202588,6.080333312,6.178691687,6.29791171,6.452689177,6.64469523,6.869108581,7.178427135,7.477410754,7.770373881,8.067621384,8.357734249,8.491603725,8.619370877,8.753321888,8.894347756,9.049649919,9.242210425,9.444664292,9.619952494,9.723994216,9.709084794,9.517054344,9.175321978,8.731063354,8.272652048,7.87991334,7.63032396,7.454471046,7.331772371,7.203046508,7.032683428,6.846510508,6.629624448,6.398773983,
Afghanistan,AFG,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.788074088,4.764674172,4.747915823,4.737101668,4.733048252,4.735673435,4.721866398,4.718221406,4.716624915,4.707081288,4.684551092,4.631749231,4.57266791,4.512992618,4.461509027,4.423951638,4.355805804,4.296170033,4.246945443,4.210705534,4.190270486,4.126050759,4.079160397,4.045969261,4.018772986,3.992489029,3.991036183,3.995974422,4.005052452,4.012143345,4.005694906,3.989988966,3.965733166,3.932168939,3.897222997,3.872931396,3.852896676,3.834006792,3.819625006,3.808151069,3.794589985,3.765041033,3.743918841,3.730042177,3.724265156,3.728963622,3.740831551,3.756855779,3.7753647,3.79478763,3.813633538,3.825820232,3.846062299,3.876423967,3.919375233,3.975717518,4.041739938,4.116269662,4.195035857,
Angola,AGO,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.321976618,5.289482082,5.262119735,5.240714775,5.218210162,5.185228875,4.944804798,4.761984106,4.657993955,4.614979159,4.58338818,4.623235697,4.613281465,4.57263821,4.526133108,4.483275683,4.391357675,4.318044428,4.255460529,4.193715664,4.131233083,4.069328021,4.005018321,3.947802372,3.911671885,3.900675278,3.891304381,3.908825056,3.934677948,3.94365035,3.925280966,3.868458296,3.794603445,3.723847145,3.68370958,3.686936523,3.710667612,3.762206295,3.834324892,3.918537217,4.007164177,4.087342316,4.181103852,4.259836551,4.286038659,4.244839187,4.135645115,3.974227232,3.804489236,3.684561655,3.641604578,3.649682033,3.719515575,3.818894586,3.905426267,3.95801133,3.977673344,3.976529357,3.965742387,
Albania,ALB,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.534991558,4.409942189,4.262223128,4.129648286,4.06561738,4.095452087,4.202094652,4.39492381,4.624701292,4.820501127,4.944252823,5.012297133,5.013416221,4.982265011,4.969654025,5.00188627,5.057780511,5.150967155,5.255953264,5.335152045,5.368593932,5.368443455,5.336411034,5.28222242,5.220290373,5.159845796,5.099175336,5.037974999,4.990261438,4.975888436,5.007674905,5.054936627,5.124450236,5.208349016,5.289509438,5.350549655,5.681934182,6.032541457,6.386683548,6.723870443,7.025675937,7.122908022,7.184055451,7.200790429,7.16345496,7.070732454,6.921527684,6.715957091,6.476822149,6.244692616,6.051103384,5.955716247,5.891151267,5.830226731,5.74793067,5.645088946,5.502982562,5.371573529,5.26207184,
Andorra,AND,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.502807517,4.48895449,4.480649906,4.476613859,4.476692636,4.480394375,4.472618339,4.469806214,4.468972465,4.46755028,4.463997452,4.460340908,4.458493734,4.450838799,4.430208336,4.394605738,4.332227934,4.270630094,4.210179314,4.149355376,4.08738384,3.996467075,3.910623781,3.844973729,3.817778424,3.837280241,3.855909899,3.901024488,3.963754649,4.038058961,4.122842923,4.242621434,4.354967761,4.505877194,4.650036795,4.803484665,4.872358782,4.92401156,4.966883423,5.011141897,5.061212392,5.103165625,5.158419288,5.226948509,5.302777898,5.378857541,5.428537104,5.483328131,5.545703219,5.62115213,5.711555558,5.771375863,5.836806567,5.911892977,5.999905585,6.101082868,6.175160801,6.25742302,6.342689084,
United Arab Emirates,ARE,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.415578802,4.240878851,4.233470253,4.351681039,4.558910598,4.828896041,4.92241334,5.086810844,5.314249594,5.58600035,5.868549336,5.469005097,5.445872292,5.692413973,6.070351134,6.467562356,6.186827062,6.184844401,6.442988428,6.849698859,7.280727734,7.276063909,7.275970091,7.405406862,7.68889764,8.045828114,8.378552613,8.66716819,8.930477646,9.218000754,9.565391548,9.453441614,9.505150982,9.702449129,9.985960656,10.29844892,10.03074331,9.931212671,10.03609066,10.30318981,10.65959422,10.1470962,9.837874088,9.767571965,9.911790605,10.21641437,9.955880283,9.936143905,10.12505255,10.55620626,11.24630744,11.50168423,11.78291202,12.05624638,12.23823458,12.27898984,12.16990214,11.78142856,11.19516517,
Argentina,ARG,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.166855967,6.179290302,6.218393974,6.272741325,6.326051978,6.368234272,6.390259596,6.405377029,6.4101792,6.400953379,6.375835322,6.329301161,6.268884177,6.198628945,6.123873699,6.048330389,5.97087942,5.882293927,5.787451222,5.699787593,5.63132586,5.584452579,5.572201067,5.587134222,5.618986434,5.66136389,5.723995643,5.792472743,5.86096274,5.921680048,5.968297128,5.980802814,5.981291815,5.97187937,5.955254048,5.934007878,5.910403473,5.883527377,5.856212509,5.833365059,5.817798262,5.810304292,5.811521714,5.816851231,5.818636725,5.812773368,5.794932922,5.774204331,5.75806237,5.758051596,5.781729718,5.821903538,5.878755329,5.955350106,6.056777729,6.183189886,6.328861543,6.503655193,6.679238356,
Armenia,ARM,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.299000776,2.288996935,2.40042903,2.645087156,3.040055987,3.580278068,4.250274892,5.072402048,5.90655608,6.551506267,6.900576062,6.998358591,6.791159532,6.439094861,6.175255217,6.118747185,6.204912968,6.483539778,6.797936664,6.899757666,6.656471474,6.16609956,5.389649637,4.518520675,3.82756234,3.465075048,3.371417144,3.554346082,3.922271817,4.335202435,4.713927824,5.057808078,5.388559772,5.718090977,6.07083559,6.453155942,6.855379554,7.261013089,7.628935392,7.903766331,8.051730839,8.132302323,8.094098128,7.942842276,7.701439519,7.397618895,7.031209539,6.622971209,6.221680527,5.886368561,5.646001674,5.465215079,5.385141961,5.383447893,5.425250384,5.489579615,5.579813094,5.697355637,5.843727495,
American Samoa,ASM,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.811227515,4.71511244,4.613328241,4.497672323,4.369933677,4.236890541,4.179746746,4.112606257,4.00134499,3.851485149,3.703703704,3.771008745,3.875867914,3.959810875,4.021580829,4.105435036,4.147141518,4.237117552,4.323289328,4.39722988,4.497443488,4.512264881,4.569910552,4.644285378,4.733608621,4.852448021,4.8410332,4.869803869,4.947386003,5.063333223,5.198917992,5.315159618,5.443794588,5.602072735,5.796876455,5.999329002,6.158964215,6.323447118,6.482714691,6.661163142,6.877625315,7.040895062,7.174255169,7.249164997,7.269330948,7.253429977,7.363788981,7.461828723,7.547077165,7.598204806,7.595327413,7.536889367,7.447029258,7.339992264,7.240124039,7.146664298,7.041170526,6.960814161,6.898037442,
Australia,AUS,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.429710498,6.439502389,6.534089374,6.669196759,6.77918714,6.825968295,6.825104532,6.790386151,6.72063782,6.6155293,6.474677114,6.266069454,6.031107601,5.809229164,5.647115208,5.564575627,5.490743534,5.482558379,5.516923076,5.5637174,5.610106924,5.697987108,5.781167239,5.879703298,6.028024409,6.242313737,6.483065169,6.790278939,7.112216642,7.372538255,7.530949134,7.595825552,7.569967867,7.49728392,7.440370954,7.430480673,7.41503311,7.426217883,7.459812935,7.505906456,7.563473606,7.635249683,7.725685441,7.805646059,7.832756156,7.784256493,7.605429938,7.367809204,7.128246797,6.95408759,6.872835392,6.847576573,6.891511532,6.955166929,6.975726813,6.929672115,6.836083984,6.682758284,6.514957933,
Austria,AUT,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.254012303,4.342446734,4.705730817,5.222561967,5.705348997,6.04030441,6.252382956,6.347870177,6.353713987,6.321754921,6.285218678,6.219633064,6.131899063,6.048001215,6.003795884,6.021399995,6.087340207,6.206587497,6.371860016,6.568457909,6.782404778,6.996927409,7.234367199,7.460587076,7.626955379,7.705462944,7.671723078,7.566150098,7.410901138,7.242546364,7.087802946,6.881881472,6.702020352,6.580234402,6.555249885,6.645332965,6.822162475,7.088400264,7.414706061,7.752861734,8.069315627,8.327391076,8.554891937,8.743371752,8.887658433,8.983541867,9.041400879,9.052439349,9.008075752,8.894645835,8.707079076,8.435285246,8.097924352,7.727436184,7.374384295,7.073931144,6.822561808,6.622616272,6.48235659,
