Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.823774199,1.907829534,1.988834613,2.078937355,2.182730648,2.309847605,2.441343248,2.592405063,2.748414376,2.877433982,2.958717116,3.003091902,3.019028036,3.017646107,3.019572495,3.037113137,3.076082415,3.136596857,3.188142575,3.229373313,3.239628644,3.137482283,3.026545859,2.923115483,2.833467817,2.773822054,2.745195907,2.73959587,2.768488746,2.858617797,3.01336805,3.168777146,3.337683051,3.472753085,3.555223265,3.598801218,3.709219858,3.831338561,3.945575192,4.042915086,4.102596823,4.089203921,4.05001414,4.005443143,3.994895197,4.034010752,4.193212969,4.409825566,4.66964168,4.955565597,5.253759398,5.484813303,5.730514946,5.983348751,6.232539332,6.472178583,6.692827556,6.886205899,7.068091076,
Afghanistan,AFG,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.871880027,1.853077477,1.840789065,1.833668739,1.829516103,1.827332403,1.813335621,1.802388712,1.794350754,1.789297809,1.786773983,1.772224609,1.760902277,1.752896934,1.74831928,1.74755574,1.732277382,1.718380476,1.707128644,1.700052517,1.698631914,1.691362005,1.685068962,1.678330299,1.665573308,1.638964031,1.613909807,1.582165954,1.54350777,1.498264348,1.445507964,1.433612517,1.433023022,1.441003291,1.457612158,1.483487965,1.472803277,1.466770324,1.465149205,1.465333396,1.465058691,1.454300112,1.444171865,1.439766159,1.449331574,1.476101909,1.51272191,1.564471174,1.618924117,1.659050834,1.676400752,1.65874827,1.627058434,1.591454043,1.565105867,1.554493973,1.552235824,1.561499844,1.578980644,
Angola,AGO,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.097592623,2.084834778,2.067219449,2.051176782,2.043189275,2.04475579,1.958098028,1.898322504,1.871091681,1.85174996,1.801259661,1.772387294,1.70662327,1.635140218,1.596200343,1.604022785,1.621023529,1.678506097,1.747775818,1.792784176,1.798993048,1.763596503,1.700951028,1.637724355,1.606822911,1.620583408,1.648056921,1.70673584,1.776953515,1.834938698,1.870446059,1.869693211,1.854951351,1.836112444,1.825490192,1.827627608,1.822465946,1.829329598,1.836026271,1.82683013,1.795470592,1.73037488,1.651571711,1.573221913,1.512835781,1.477414951,1.449249549,1.442997928,1.445429279,1.440557111,1.422168431,1.383098712,1.336363757,1.295188521,1.276695267,1.287946132,1.313956718,1.360774385,1.418251208,
Albania,ALB,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.813223635,2.736062765,2.602261735,2.454677052,2.352235036,2.322582185,2.336085955,2.409472429,2.510071802,2.593030465,2.635099278,2.635598696,2.607104032,2.564018022,2.526256922,2.503152048,2.475407623,2.460636586,2.45570514,2.456658475,2.461680592,2.463239462,2.470630757,2.483694283,2.503166955,2.528359864,2.551000431,2.581109095,2.614278592,2.645502646,2.673214775,2.715091897,2.755118712,2.802358961,2.870427271,2.965714564,3.027723248,3.109604867,3.193679243,3.256084028,3.285222612,3.338790546,3.374508423,3.402787498,3.439812528,3.497118583,3.61300269,3.743129594,3.892248039,4.069750915,4.282752582,4.474947985,4.690182515,4.923772882,5.17177218,5.436385008,5.689539855,5.970813972,6.258594883,
Andorra,AND,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.334185886,2.320667152,2.303494165,2.286943668,2.276404335,2.273473179,2.257671263,2.251041138,2.248767553,2.244736637,2.235893077,2.206202662,2.176871164,2.150729557,2.13139045,2.119727343,2.096605911,2.081423272,2.07303404,2.07024487,2.071965148,2.063161834,2.059802334,2.061918596,2.069089793,2.079786238,2.084952166,2.094282702,2.105271108,2.115887839,2.118146472,2.11308402,2.121255953,2.120989386,2.120977723,2.113481451,2.100133113,2.087142343,2.074894026,2.063291651,2.052240544,2.031784648,2.014119435,2.001669933,1.997946438,2.004596591,2.010842138,2.026086042,2.051217562,2.088304144,2.137861274,2.188246296,2.252258847,2.323092042,2.391492898,2.452338508,2.494270941,2.532084203,2.56887759,
United Arab Emirates,ARE,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.153892825,2.006496443,1.824648214,1.626723185,1.425016193,1.241804735,1.125931859,1.035370248,0.965498052,0.916745104,0.882418082,1.182160129,1.433435355,1.599779232,1.670698363,1.649200451,1.472709567,1.266383725,1.056079517,0.885594285,0.768544436,0.754228161,0.782793375,0.824245837,0.845896918,0.835261584,0.819675349,0.792067089,0.766224217,0.761068068,0.784298789,0.766207926,0.772416513,0.784763404,0.779995945,0.747250797,0.738518511,0.715063639,0.689702708,0.672028203,0.657861096,0.625009986,0.597943827,0.582503923,0.585234381,0.608438953,0.621916876,0.653650584,0.690804989,0.717655015,0.727751491,0.741765773,0.748594789,0.758463205,0.782700776,0.826209081,0.901761549,0.990550965,1.096146592,
Argentina,ARG,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.212428465,3.277539649,3.345323556,3.413965257,3.481236887,3.546178609,3.594278843,3.64048934,3.686936884,3.737118407,3.792174608,3.834212216,3.881881018,3.928009726,3.962869097,3.981717388,3.983323703,3.97150535,3.955454839,3.94997374,3.963343233,3.965324112,3.987331861,4.020586057,4.054111591,4.08195374,4.103477809,4.120394984,4.128600601,4.123138158,4.101181358,4.053531613,3.994963746,3.931218698,3.870610105,3.819007359,3.765462131,3.722807198,3.69202505,3.674955125,3.672704429,3.679659659,3.69975551,3.732540668,3.777587691,3.833656263,3.887619529,3.953683988,4.025278289,4.093344282,4.152512264,4.192648548,4.225793257,4.252926758,4.276376412,4.297593808,4.305174314,4.310828516,4.317472857,
Armenia,ARM,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.302191907,2.454776246,2.647416118,2.847789408,3.014229335,3.126414953,3.181385499,3.189911721,3.174750183,3.165440369,3.174159976,3.172684912,3.188965847,3.186491333,3.122281806,2.984017733,2.772173371,2.513158409,2.265423089,2.106667076,2.077330435,2.127795306,2.265364062,2.474876826,2.73788367,3.040164631,3.367884149,3.756210651,4.144801675,4.444604587,4.608325765,4.652762721,4.53221902,4.330720328,4.198003651,4.231826543,4.37995436,4.736242385,5.164572054,5.433342815,5.398307952,5.067607014,4.429555727,3.650498838,3.001714726,2.65424923,2.562106008,2.764764626,3.173776035,3.626122299,4.006367234,4.273377477,4.484130298,4.679022891,4.925403188,5.25529826,5.642604202,6.09018569,6.545218889,
American Samoa,ASM,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.912924368,2.840248821,2.781148867,2.797272576,2.89498705,3.010648596,2.981527835,2.961190691,2.968001708,3.019276456,3.097886043,3.095883071,3.099500852,3.109089266,3.125,3.141265079,3.125288666,3.124806825,3.126840001,3.142661946,3.152522329,3.133769878,3.127145621,3.129098745,3.134668875,3.140935398,3.115499138,3.097220041,3.092103196,3.088198447,3.078928583,2.94837289,2.846345341,2.780707923,2.743327428,2.750452835,2.659603369,2.577210362,2.505105866,2.460488052,2.434424399,2.524191184,2.615577647,2.70973595,2.803627947,2.897366455,2.967673556,3.065073162,3.18608244,3.31353893,3.437009932,3.517112311,3.597397627,3.696461238,3.818143987,3.969676369,4.118199257,4.294180708,4.488297936,
Australia,AUS,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.064691796,3.992414723,3.929111608,3.8784319,3.846222466,3.835786999,3.816651173,3.83244799,3.88240191,3.954976119,4.03265883,4.085949964,4.148283831,4.218740287,4.282625096,4.324403855,4.30716511,4.265467567,4.219463078,4.198682747,4.217743381,4.261159095,4.34021716,4.437515795,4.521911935,4.569933244,4.547800312,4.506315993,4.450664517,4.384144251,4.307604112,4.210662646,4.105730448,4.010178203,3.942489824,3.908185834,3.881445562,3.891708326,3.934525127,3.995437171,4.061688042,4.114207548,4.165307929,4.233569264,4.346396597,4.514261994,4.700696906,4.927809594,5.154193875,5.329116184,5.429488913,5.466924089,5.452200462,5.412791628,5.386315018,5.392681224,5.433171453,5.491696484,5.558494954,
Austria,AUT,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.309275796,6.359143987,6.404981457,6.445682737,6.482675204,6.517058827,6.516164745,6.512048672,6.50316527,6.49036027,6.472283077,6.424380698,6.397518777,6.350647741,6.220344872,5.977130771,5.618944073,5.127988827,4.628131956,4.309324743,4.277824492,4.490176521,4.983015346,5.60479543,6.122511309,6.398879742,6.428046144,6.257698774,5.960704996,5.655246131,5.414015347,5.198756514,4.997846052,4.817693774,4.67204177,4.574032863,4.583259703,4.669915561,4.81696447,4.996354672,5.187036827,5.366937249,5.563730172,5.749854346,5.886411263,5.949858037,5.936644312,5.852928983,5.726470133,5.602276572,5.511303659,5.447195434,5.408362985,5.404230234,5.446859835,5.542040415,5.671296037,5.857260268,6.079338608,
Azerbaijan,AZE,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.179836432,3.297884255,3.382174092,3.428106947,3.429933683,3.386536431,3.272389531,3.120756032,2.960098272,2.830357287,2.752623287,2.706170832,2.718174876,2.75328569,2.760991344,2.716009218,2.610225268,2.463607132,2.314858073,2.217681053,2.198609255,2.19429583,2.240450032,2.324825078,2.437908334,2.577336426,2.739982029,2.945179521,3.166087123,3.36222635,3.511242368,3.524640369,3.480526836,3.418513594,3.390472992,3.419357093,3.490136759,3.6232027,3.752321442,3.781187018,3.661586476,3.408806592,3.030695174,2.612405046,2.268089413,2.059212785,1.951518722,1.953987998,2.044452457,2.192683128,2.380888121,2.60162785,2.86394028,3.154952719,3.460568017,3.771584625,4.06489725,4.359583355,4.654587534,
