Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.438866519,6.552130086,6.658446363,6.76502339,6.865447256,6.955964544,7.033379349,7.118477075,7.208342081,7.282026303,7.342148989,7.58953168,7.77473468,7.904330346,8.010046499,8.100321979,8.139100933,8.186676652,8.227134511,8.2640386,8.343859889,8.669580242,9.051060697,9.440501733,9.789569991,10.08397891,10.26512799,10.25641026,9.992659816,9.471021006,8.764147559,8.850887908,8.946822693,9.002704436,8.980140834,8.849959612,8.406052162,7.969213118,7.586839444,7.248962944,6.919515588,6.590058912,6.252473288,5.951198445,5.743386918,5.656451003,5.726504642,5.799750727,5.786168736,5.641290856,5.372949551,5.274625884,5.191323921,5.159319963,5.23415978,5.437828901,5.782702073,6.253872444,6.766977152,
Afghanistan,AFG,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.767379929,7.710607262,7.673799068,7.651349187,7.638262767,7.631340522,7.597230929,7.577752949,7.560864395,7.531696978,7.48299463,7.389889846,7.287662924,7.186477473,7.102656809,7.046955659,6.995843457,6.968963443,6.964881908,6.984040551,7.028370839,7.057815437,7.094483058,7.129364578,7.152075675,7.153019367,7.117050624,7.090316646,7.064787852,7.027019438,6.960735376,6.970899954,6.987087145,6.997958244,7.01130368,7.043471438,7.019226154,6.983901007,6.946662461,6.910776964,6.873824314,6.937129568,7.030618,7.145036028,7.272265168,7.407986475,7.411132616,7.388809934,7.338508231,7.260677988,7.160287032,7.194654734,7.249051887,7.327954744,7.43545509,7.571510976,7.656152523,7.743829946,7.837661079,
Angola,AGO,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.412025864,8.2398287,7.954956593,7.609285381,7.267723233,6.961578438,6.735841832,6.643348677,6.673274662,6.806836406,7.02142293,7.08012077,7.130806185,7.16530663,7.172942875,7.147824079,7.026916286,6.901936249,6.791798785,6.725942088,6.723576518,6.785873433,6.882970316,7.007338529,7.154169497,7.314234757,7.459426921,7.631766538,7.778504818,7.8295918,7.758541841,7.565060124,7.272085795,6.959682076,6.737705574,6.660386437,6.68745784,6.830142227,7.027974665,7.199304956,7.302067598,7.339032317,7.328554822,7.292391959,7.263487605,7.259247656,7.260765263,7.276639554,7.300200314,7.324757722,7.347602798,7.36300592,7.383213121,7.401568168,7.411445111,7.411050084,7.400993456,7.386388483,7.368559663,
Albania,ALB,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.625734193,7.649230911,7.722410206,7.809479096,7.861734807,7.854842865,7.797737472,7.706113085,7.590885087,7.467494246,7.34809245,7.243196795,7.133490101,7.04138164,6.995802188,7.010379734,7.067393076,7.178635959,7.331683813,7.507746823,7.694469131,7.897214921,8.105293668,8.308652719,8.495878577,8.657332072,8.794073217,8.905448479,8.981280219,9.012163601,8.998506617,8.693151212,8.291018705,7.821462445,7.341369641,6.907309133,6.906895117,6.900651896,6.857944597,6.747841347,6.558800535,6.444358704,6.284903496,6.091281596,5.902813744,5.764396978,5.884172634,6.040975318,6.218822879,6.398949422,6.570069519,6.978408846,7.439708427,7.928388573,8.383833924,8.743176826,8.92762426,9.01946668,9.022212294,
Andorra,AND,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.421171999,7.312276039,7.1863781,7.048945886,6.908092078,6.77036808,6.625827637,6.489354347,6.375650443,6.305415766,6.288792844,6.299829991,6.348718546,6.426121692,6.521493074,6.628255478,6.812199313,7.008240626,7.195162663,7.34834941,7.453756685,7.535618321,7.579520397,7.599957662,7.614766339,7.631059047,7.654348404,7.698510581,7.758731277,7.825721178,7.884832636,7.940886435,7.946726128,7.967730637,7.96197883,7.973057562,7.951790093,7.951544534,7.984578919,8.055758759,8.154666019,8.248178322,8.367716147,8.508150131,8.654594885,8.7876767,8.898089853,8.996545646,9.082071645,9.147289158,9.177784812,9.192026073,9.193044128,9.181727147,9.152132999,9.093083727,8.995634969,8.912223996,8.841407915,
United Arab Emirates,ARE,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.145327224,8.075308192,8.940638664,9.74873797,10.5110666,11.23861297,11.83525327,12.65463335,13.59490699,14.42339859,14.92217179,14.75447034,15.36316396,16.47902313,17.63847852,18.41618546,18.2375381,18.42151122,18.91558884,19.43853321,19.66716028,18.47459473,17.41552908,16.71614955,16.34870798,16.0780263,14.88617976,13.60791066,12.40385578,11.46680861,10.88707524,11.334391,12.14574989,13.14292677,14.0309234,14.53556424,13.99051194,13.68008846,13.73774472,14.06935066,14.41485781,15.04150327,15.79435862,16.64183941,17.389431,17.76752369,17.78722204,17.76752468,17.75279495,17.67408555,17.37890727,16.74258071,16.40240328,16.35372501,16.46498693,16.49530874,15.7452147,15.28710108,15.19239166,
Argentina,ARG,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.777791114,7.6790502,7.586469954,7.506046612,7.444965573,7.407362764,7.390456247,7.394525448,7.419120823,7.463318666,7.524459705,7.595737177,7.684026715,7.776918487,7.854899716,7.905078399,7.894875943,7.851619123,7.783758708,7.706361652,7.629566711,7.566809633,7.512812468,7.46453316,7.418367718,7.374254237,7.357711055,7.339372349,7.319303357,7.295723024,7.266659545,7.212628583,7.156196847,7.106228405,7.0762831,7.076739873,7.112413825,7.16599871,7.240840409,7.345273986,7.482288775,7.674777161,7.897320542,8.111560006,8.265813365,8.33363805,8.322072671,8.234696954,8.105916238,7.986215037,7.905305212,7.875552313,7.874933764,7.896303287,7.926857275,7.957482795,7.991483759,8.033590041,8.069440584,
Armenia,ARM,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.864442011,8.896449275,9.212212543,9.573803995,9.648793937,9.284661392,8.573010998,7.525317228,6.367144574,5.424043167,4.880299442,4.721368174,4.885806375,5.290330478,5.79403742,6.301366094,6.783845012,7.244422379,7.648501011,8.021219244,8.416732485,8.920622831,9.417338473,9.838641893,10.11660462,10.22658953,10.29604116,10.23618398,10.05478429,9.777028611,9.431821098,8.965480572,8.417868529,7.824850976,7.247417626,6.734649419,6.461750369,6.310149191,6.263441283,6.27866518,6.323876412,6.469933861,6.620472428,6.784782852,6.976399706,7.196387682,7.430931596,7.67237415,7.912098556,8.139353422,8.341064106,8.626042419,8.919707975,9.18456306,9.359675415,9.397942171,9.292302612,9.054600891,8.721085986,
American Samoa,ASM,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
