Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.486772288,5.492605401,5.526945673,5.591939547,5.669900132,5.774091346,5.865279105,5.971357191,6.081601232,6.179110709,6.265577402,6.449724518,6.665525505,6.929917209,7.215830024,7.486866633,7.487701442,7.49565987,7.533567939,7.59675598,7.661056297,7.710810719,7.762832095,7.852780987,8.012024572,8.270945902,8.624015169,9.066878139,9.538902976,9.907120743,10.05577481,10.00970904,9.951118353,9.947862938,10.02452726,10.13226979,9.975312263,9.747585811,9.425930717,9.044981576,8.652815472,8.279013507,7.94750033,7.650615418,7.363698222,7.062681297,6.777928445,6.528874117,6.335357387,6.210177906,6.115753637,5.907745437,5.735625128,5.59299603,5.469129801,5.365243866,5.278898456,5.192572902,5.148873497,
Afghanistan,AFG,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.865490659,6.806511284,6.740544637,6.674281592,6.618324707,6.57744284,6.515432844,6.470126748,6.438397353,6.415836726,6.397901782,6.356692695,6.328206043,6.303359797,6.271170562,6.227257207,6.141138702,6.052134623,5.971880556,5.916818883,5.896831197,5.873665605,5.880485349,5.912153701,5.956544574,5.997285899,5.986821452,5.980359423,5.967140828,5.931905103,5.858178673,5.802271671,5.761194206,5.73068755,5.717770645,5.731080346,5.711001482,5.687088435,5.66483299,5.641293788,5.60828431,5.608857688,5.627375322,5.662666601,5.719090178,5.801875634,5.839849335,5.878389867,5.912725011,5.933063372,5.929428681,5.970525115,6.018644432,6.073342492,6.136111139,6.210430231,6.262706195,6.313574668,6.367722526,
Angola,AGO,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.832048225,6.890505552,7.009455712,7.144828383,7.225885868,7.203850009,6.932077787,6.655216233,6.413533084,6.23527178,6.134000263,6.070966769,5.97417619,5.877200687,5.820155959,5.814490374,5.79332282,5.84008184,5.911115603,5.947175571,5.922719747,5.857704023,5.745889453,5.626974756,5.554858463,5.55263754,5.578220334,5.649113934,5.754399671,5.878682837,6.00936843,6.130069207,6.27364392,6.39695944,6.443404352,6.389470706,6.23477644,5.997284926,5.744127613,5.564834684,5.501642608,5.520326668,5.632670673,5.789487604,5.923566838,5.999354736,6.020647438,6.004670505,5.96971726,5.942519581,5.936241723,5.933757356,5.94661383,5.969829602,5.997258376,6.025127247,6.050129833,6.080104444,6.10994,
Albania,ALB,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.652081897,6.691014412,6.649296497,6.569139196,6.513707234,6.516859007,6.560651678,6.652955657,6.760866509,6.836149865,6.852934069,6.834765789,6.769619387,6.67477409,6.574534487,6.483920662,6.390988438,6.307237265,6.24483263,6.219401901,6.239944006,6.309686245,6.419449576,6.561388601,6.722975105,6.893950981,7.073916512,7.256399721,7.434771069,7.604774645,7.765767725,7.769681405,7.722613247,7.606426489,7.391925791,7.060096276,7.065511853,6.980398891,6.837432621,6.679934382,6.523120216,6.364859429,6.233101022,6.107473707,5.955628191,5.75434527,5.659505524,5.544811873,5.425473468,5.334330063,5.290262803,5.414059926,5.601369139,5.838511004,6.125691616,6.470801709,6.823442689,7.249650923,7.697279171,
Andorra,AND,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.419579605,6.397057631,6.372158466,6.339055507,6.289743024,6.219265947,6.11446799,6.002598524,5.886373787,5.769477982,5.655778458,5.54934538,5.442365552,5.345048557,5.274567376,5.239963019,5.271048043,5.347499476,5.46086198,5.597613923,5.744777442,5.902073865,6.069946974,6.23266155,6.371884387,6.47793524,6.516533772,6.543597973,6.566155854,6.597186987,6.63254162,6.704331393,6.735650418,6.826771823,6.911166646,7.023661914,7.020051734,7.019999935,7.026598902,7.043845733,7.077895913,7.110406483,7.156750649,7.224528502,7.321627004,7.451305372,7.598153863,7.770144962,7.948334845,8.109002901,8.237812205,8.310015852,8.367682719,8.420221911,8.474326456,8.530514083,8.496617144,8.486702046,8.498426734,
United Arab Emirates,ARE,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.105731823,6.645066048,7.213131045,7.789551961,8.367030724,8.945854041,9.230445532,9.531015102,9.871771718,10.32450257,10.93763658,11.18207326,11.52838111,11.86803338,12.28874444,12.93039581,13.40953893,14.0306241,14.65554799,15.26021844,15.93597066,16.13909427,16.25037792,16.20135612,15.99759954,15.7833494,15.68166196,15.56254425,15.36106393,15.01301927,14.52425062,13.97851151,13.61655113,13.53945238,13.81447802,14.40367276,14.45278571,14.53729475,14.53129361,14.45400268,14.46180806,14.71672223,15.32453936,16.14077665,17.03915804,17.96105216,18.38020386,18.91311826,19.40395807,19.79360009,20.09386854,19.41595621,18.98258908,18.86707318,19.05007207,19.47826159,18.62847848,18.18243155,18.21770902,
Argentina,ARG,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.578672305,7.518486256,7.444688985,7.361853535,7.276364404,7.193337502,7.11101145,7.033170602,6.964843859,6.912496628,6.879789151,6.860900677,6.856419542,6.866665172,6.892740509,6.934553164,6.968996392,7.015365219,7.062491093,7.096508991,7.109409233,7.112304597,7.10695872,7.091290819,7.063790584,7.025675092,6.998715416,6.952148261,6.897277524,6.849309385,6.815042909,6.773532705,6.750068108,6.735841927,6.71639647,6.685198466,6.656429575,6.622397328,6.591908475,6.578070511,6.587606124,6.62693672,6.680844661,6.757941758,6.868324522,7.011797677,7.180198593,7.379948831,7.574202775,7.712644541,7.769924856,7.773589867,7.706104686,7.599038959,7.501993482,7.444398654,7.417465548,7.422267835,7.450635002,
Armenia,ARM,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,9.151817108,9.126533539,8.730994459,8.178100547,7.761448276,7.624374832,7.711517629,8.052340565,8.441843653,8.576594485,8.306158788,7.752472606,6.854400713,5.83841893,5.02191799,4.577275604,4.339930829,4.459935124,4.860406857,5.363558764,5.82411437,6.215463308,6.554998385,6.879650422,7.238341097,7.63453849,8.049799149,8.479925847,8.882919594,9.198842581,9.391700081,9.40649979,9.302013617,9.085002229,8.76483849,8.346511253,7.921461383,7.410610795,6.865172852,6.367305807,5.975904283,5.822165332,5.787123303,5.837324555,5.922221584,6.013325059,6.118905264,6.243457123,6.387809207,6.552678739,6.731974054,6.968496451,7.223877062,7.490919685,7.767599971,8.051577327,8.335614266,8.624532794,8.877070431,
American Samoa,ASM,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
