Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.523249502,4.449242532,4.382414515,4.320453838,4.25546542,4.18574455,4.105123765,4.037130802,3.976643512,3.937716724,3.926181168,3.907637655,3.896994027,3.911283795,3.985320628,4.157570309,4.377872778,4.685533576,5.046541044,5.375784578,5.586574044,5.701584847,5.700206644,5.642584122,5.576935013,5.544548325,5.568380334,5.577373789,5.59807074,5.63334839,5.699679294,5.912399829,6.159199652,6.388555204,6.58708879,6.770168026,6.917257683,7.105516577,7.319198374,7.551572245,7.796848083,8.010528716,8.24950511,8.499980278,8.749709954,8.981202577,9.142641081,9.284933881,9.414600162,9.487498117,9.469924812,9.312385304,9.045534966,8.712303423,8.388472283,8.110774177,7.879151224,7.67965587,7.514118197,
Afghanistan,AFG,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.739297611,3.707754357,3.68863375,3.678057535,3.670800567,3.66387835,3.641093009,3.623750766,3.610748152,3.601486782,3.594327168,3.572121911,3.555533219,3.543635484,3.535790794,3.531777185,3.500492436,3.46915761,3.439328968,3.413760987,3.395482525,3.336624466,3.28242036,3.233063827,3.183789816,3.128688755,3.10730094,3.08686613,3.076463052,3.09019064,3.130118295,3.239893271,3.36087475,3.460004796,3.508100202,3.502956802,3.452633401,3.363808115,3.261391796,3.17433371,3.115451057,3.064178733,3.039164979,3.029607708,3.023172436,3.014686752,3.012156455,3.010985314,3.013731799,3.023417286,3.040599645,3.047656619,3.063573043,3.085149937,3.108526176,3.132135545,3.160786958,3.189747115,3.222141152,
Angola,AGO,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.205589419,4.238030814,4.259202051,4.276551774,4.296165902,4.317788808,4.199702359,4.043764331,3.837828066,3.611986234,3.418093956,3.503909381,3.642305331,3.796524461,3.922957183,4.000791291,4.003579927,3.981696394,3.948202299,3.921403657,3.909976475,3.907802088,3.917397859,3.91758947,3.881364373,3.797363704,3.657153171,3.483331572,3.304596607,3.158585439,3.06317809,2.999154086,2.982406632,2.985773975,2.973283167,2.928685371,2.854123896,2.757487046,2.666067607,2.61679818,2.625679301,2.67207789,2.761381343,2.872410106,2.977565563,3.06098528,3.121078307,3.171939775,3.207308305,3.220694956,3.21134042,3.170179643,3.109984243,3.051379697,3.022149999,3.035051957,3.077861492,3.155855835,3.248518402,
Albania,ALB,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.081727631,4.008343545,3.948030543,3.899726569,3.860816053,3.830801737,3.803834243,3.789136177,3.785231235,3.789587719,3.800708545,3.822122297,3.849233564,3.877528106,3.900667519,3.915354733,3.912859384,3.901303698,3.89381054,3.909379727,3.957380407,4.03395625,4.140292194,4.254606631,4.345868255,4.396383988,4.412588725,4.396564667,4.361870145,4.32978495,4.315127489,4.32876981,4.350229945,4.388074282,4.452543129,4.547880642,4.670525767,4.832931704,5.021504201,5.221747658,5.425815467,5.667942752,5.908257071,6.143369259,6.37148937,6.590741024,6.829429902,7.041454208,7.207296467,7.303554822,7.319812353,7.295342017,7.208378476,7.085579246,6.9683446,6.882686383,6.763431056,6.688553006,6.628302998,
Andorra,AND,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.948237061,3.907759238,3.877964686,3.857526522,3.844552529,3.836961828,3.822738467,3.815223279,3.813363577,3.817604743,3.827922577,3.835957983,3.85271419,3.872038634,3.886426628,3.891012136,3.872598935,3.849855079,3.822364355,3.79035958,3.754112206,3.691341703,3.62809385,3.563968804,3.49940782,3.43663967,3.372692067,3.314820421,3.268033918,3.237668824,3.222628651,3.223882051,3.23920591,3.273322989,3.328079159,3.404679912,3.488642201,3.588065745,3.693452637,3.791887057,3.876268864,3.941998957,3.99275857,4.03382352,4.075110073,4.123308987,4.183121466,4.249902011,4.319848517,4.387539283,4.450295955,4.510990105,4.570902557,4.631233077,4.693174325,4.757366229,4.798959043,4.841535253,4.887369428,
United Arab Emirates,ARE,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.633881558,3.480531228,3.347765579,3.22808543,3.122762759,3.048800181,3.045098885,3.081108905,3.139955481,3.204095053,3.26040076,3.385276733,3.384827137,3.252385082,3.083733648,2.976911194,2.849599275,2.76210534,2.634147916,2.467602398,2.319161752,2.331382994,2.308128234,2.235609071,2.155007077,2.127032501,2.226431389,2.392706529,2.603684772,2.827564198,3.04800537,3.067091016,3.062227761,3.048133422,3.04973249,3.087338634,3.144298508,3.161079094,3.122509467,3.055066776,3.004822348,3.167625799,3.366262142,3.582522667,3.792334746,3.981091069,3.955308266,4.012928873,4.153495157,4.364385261,4.633171652,4.820824793,4.990604472,5.157203986,5.337903775,5.54112592,5.648318664,5.660083742,5.576848712,
Argentina,ARG,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,5.76944807,5.763231203,5.738650327,5.708163311,5.689656029,5.69287564,5.708732998,5.741382097,5.783842776,5.825931819,5.860509618,5.878280816,5.891881993,5.892874609,5.869396485,5.815534741,5.743512488,5.643709944,5.527910904,5.414310173,5.314594875,5.207959325,5.122613897,5.05619115,5.005067088,4.96803872,4.955488037,4.952068139,4.960680655,4.985142634,5.02532761,5.075302872,5.139387754,5.208417446,5.270144552,5.318341945,5.357732931,5.388422618,5.410445347,5.425305807,5.434301969,5.441290408,5.43908689,5.433967321,5.434714467,5.445794239,5.460614344,5.488802143,5.521120043,5.543730235,5.549711864,5.541607449,5.520909213,5.498565459,5.491413169,5.509297045,5.544019915,5.597907604,5.671181963,
Armenia,ARM,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.624978633,4.226790781,3.73168046,3.232272707,2.855823889,2.671168142,2.646080057,2.766095357,3.013242343,3.358282005,3.772113892,4.311442605,4.898737899,5.435728522,5.809722867,5.976163677,5.974121702,5.76904104,5.470161602,5.25053138,5.209263959,5.374022502,5.720899572,6.091480428,6.257153441,6.104398526,5.695732144,5.020529278,4.245237899,3.62087157,3.294043059,3.191695369,3.340869227,3.673043038,4.061772733,4.426767296,4.806883477,5.191245459,5.591224605,6.024228766,6.488579381,6.92892352,7.361898376,7.767171767,8.099912062,8.322063174,8.410641005,8.395443019,8.276066535,8.068249067,7.797249182,7.489014135,7.120622264,6.729422869,6.37104622,6.082984029,5.869658737,5.732810834,5.666091543,
American Samoa,ASM,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
