Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,5.829563959,5.9677191,6.186322401,6.427064236,6.637563591,6.751862229,6.763777121,6.686919831,6.567334474,6.475060016,6.447551521,6.588382343,6.778941871,6.996924073,7.243110997,7.518941826,7.659670213,7.912485075,8.267116401,8.618166444,8.87164838,8.926040459,8.901605468,8.860204273,8.879026752,8.990155408,9.168330422,9.453981124,9.797427653,10.11163451,10.26577335,10.11194715,9.969551979,9.861308289,9.802000619,9.796600177,9.659574468,9.457972211,9.171339842,8.842513847,8.517833216,8.261311115,8.075788793,7.937916617,7.784824812,7.566629809,7.242650534,6.954752665,6.770980436,6.702816689,6.689849624,6.475412906,6.25384114,6.031452359,5.802455521,5.566110117,5.326647773,5.062536148,4.834358476,
Afghanistan,AFG,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.334852558,6.302121394,6.287240441,6.283893818,6.283397732,6.281535005,6.256004873,6.237545054,6.223458013,6.210948163,6.197972111,6.15880822,6.117944634,6.087879256,6.086943844,6.122996541,6.157901868,6.234243268,6.32417166,6.387318303,6.40404176,6.352529581,6.252864695,6.130871416,6.026612183,5.958129181,5.887094515,5.86140713,5.856701418,5.83579613,5.770511829,5.731022736,5.696801074,5.666497727,5.65041983,5.65874076,5.641723709,5.62570861,5.613640156,5.600884605,5.57909762,5.546113073,5.525224416,5.514799668,5.517730014,5.53979632,5.573815055,5.610841927,5.653390391,5.701654733,5.74962166,5.795803987,5.859248943,5.92749849,5.985060006,6.027594066,6.066154556,6.086427857,6.105887428,
Angola,AGO,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.617637748,7.71692859,7.817068062,7.888883781,7.883726928,7.768572574,7.439629081,7.189541792,7.081863413,7.106616283,7.205143851,6.967124539,6.618452794,6.238683966,5.929904272,5.736511686,5.594154466,5.566874093,5.589370785,5.573853413,5.481203667,5.336046571,5.132540261,4.931730665,4.814555824,4.815501553,4.886573656,5.042996922,5.24460683,5.437413185,5.591665119,5.702777653,5.797677457,5.864836702,5.890948496,5.87327685,5.80255125,5.690130513,5.576899805,5.516865132,5.534461798,5.603983668,5.738083475,5.897425357,6.028353856,6.10300002,6.124141121,6.106139501,6.068351685,6.039034865,6.033038112,6.031960578,6.049286562,6.078641361,6.111569849,6.14336653,6.173615255,6.205874252,6.236058233,
Albania,ALB,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.022909798,5.970712155,5.898128403,5.828220859,5.796244501,5.818983283,5.88334669,5.999911507,6.133812953,6.235301377,6.277939004,6.282655542,6.238280937,6.165833767,6.096518851,6.048268929,6.006274578,5.981705322,5.984757968,6.029020011,6.121146706,6.261246619,6.443529859,6.653425301,6.870242498,7.078799143,7.279063393,7.465039524,7.635942551,7.79646677,7.950475048,8.029977524,8.086879112,8.103462491,8.050656893,7.911146961,7.855397721,7.732665124,7.568321644,7.403029756,7.253095605,7.125970912,6.989807853,6.829292317,6.633539421,6.406747305,6.356294693,6.299317926,6.231171725,6.161750433,6.094967672,6.034227206,5.953760036,5.845779314,5.733767164,5.664351532,5.870346265,6.178154521,6.54077218,
Andorra,AND,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.483054842,6.453290583,6.413922289,6.365258779,6.308450483,6.243530049,6.146457288,6.049162046,5.950720557,5.849953351,5.748014549,5.642479325,5.542432546,5.454698758,5.386953613,5.340813464,5.31453651,5.309702877,5.329065216,5.374674765,5.443093455,5.550928396,5.682003988,5.819832988,5.944618723,6.045449401,6.104052303,6.152434571,6.196852937,6.246069884,6.29447638,6.361611079,6.41034911,6.485580976,6.557705329,6.643259931,6.692195249,6.741524522,6.789853985,6.837775954,6.887714097,6.927130823,6.967026701,7.010398981,7.064072408,7.133004893,7.219272842,7.319895873,7.428051751,7.534420721,7.63211629,7.727727696,7.816589916,7.896299674,7.963842312,8.015720712,8.01259576,8.00936159,8.00369911,
United Arab Emirates,ARE,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,5.978461072,6.029768513,6.115664141,6.23879137,6.397231787,6.590123696,6.832604276,7.046106331,7.214802449,7.357169566,7.510461958,7.276898276,7.211547168,7.253804305,7.348194645,7.465241535,7.471865936,7.509216916,7.56722523,7.699680511,7.982425908,8.226355777,8.438597327,8.585651424,8.713568222,8.927432992,9.236657703,9.52501938,9.711487383,9.720952847,9.550607268,9.323426502,9.17910917,9.177782904,9.359951341,9.712042272,9.692024825,9.747007804,9.812108784,9.882737411,10.0139439,10.09207854,10.3647188,10.80763313,11.36352031,11.98684353,12.29357638,12.60940608,12.92352664,13.25794321,13.65030789,13.83698211,14.16527645,14.55981351,14.92590334,15.21289608,15.03644345,15.03013427,15.16619112,
Argentina,ARG,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.741516574,7.639743296,7.508115577,7.360164098,7.215257171,7.0862446,6.970755014,6.870177437,6.787789676,6.72662445,6.688094395,6.658787738,6.647414962,6.652514247,6.672296903,6.704777508,6.755423473,6.814994414,6.875023502,6.925472903,6.960395207,6.966094927,6.967708073,6.96287942,6.949568507,6.928716306,6.911482355,6.875226156,6.828287147,6.784965803,6.75545747,6.729894292,6.723699503,6.728687872,6.729025357,6.715829028,6.692499226,6.657223641,6.620831342,6.60073526,6.607500573,6.645949796,6.70096891,6.776631862,6.876162535,6.996123489,7.123111435,7.275480608,7.424000241,7.525466793,7.556241368,7.536881097,7.44978238,7.325934004,7.214047518,7.143149503,7.105308467,7.101948356,7.122988356,
Armenia,ARM,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,8.448097965,8.353825477,7.97124556,7.484546011,7.151870089,7.102395365,7.295343381,7.750582362,8.260134861,8.515785194,8.358360875,7.865323749,7.017272368,6.035899403,5.231811848,4.771397515,4.500520765,4.566128412,4.91055145,5.377257326,5.834016011,6.246446449,6.614826405,6.965576368,7.341890013,7.751122647,8.180167007,8.62110974,9.027859652,9.342498881,9.540286242,9.604326211,9.557813465,9.402545686,9.141181706,8.775404749,8.355279638,7.83681417,7.271730565,6.746476965,6.326914422,6.113327234,6.011721913,6.000186295,6.045511329,6.126091559,6.231167316,6.374773635,6.543756667,6.727381982,6.924661145,7.193617872,7.487031828,7.792000957,8.089786812,8.358523209,8.595534916,8.796949136,8.943722927,
American Samoa,ASM,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
