Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.538140218,0.570230299,0.602016392,0.640518172,0.68368114,0.73333096,0.778733496,0.833949119,0.888795577,0.953308747,1.021185267,1.105371901,1.181102362,1.264011448,1.377999525,1.514997458,1.631891433,1.770092249,1.892787591,1.977894124,2.007442559,1.995460243,1.937361976,1.851790725,1.784080512,1.741423084,1.726110693,1.744647105,1.801681569,1.844269117,1.865683812,1.738231702,1.638275811,1.583628405,1.585041011,1.628130048,1.657255995,1.680370972,1.721502317,1.768209311,1.826806851,1.870394015,1.928065778,1.999568128,2.09024411,2.188170009,2.28642954,2.386788533,2.474457547,2.554820025,2.630764469,2.66403552,2.70308983,2.758831314,2.841921893,2.961872694,3.087051645,3.23786301,3.405381737,
Afghanistan,AFG,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.876381552,0.877754876,0.875946055,0.870261645,0.859182391,0.8426049,0.833339411,0.818819193,0.802674342,0.788008855,0.775633032,0.772613997,0.769235256,0.764277361,0.756144446,0.744817975,0.737739232,0.725025504,0.709486966,0.694093309,0.680246655,0.681412745,0.677054193,0.665643611,0.645827466,0.616656016,0.619585474,0.620125593,0.618217901,0.613559353,0.605111388,0.613647121,0.625565266,0.639028665,0.654163075,0.67330471,0.675339515,0.674943801,0.671888968,0.664452979,0.651695101,0.631143664,0.610911806,0.594369017,0.584860565,0.583548671,0.589412896,0.596722713,0.604728406,0.612635197,0.620149392,0.621425603,0.624176552,0.628943165,0.636071259,0.64573068,0.65588079,0.666545679,0.677864707,
Angola,AGO,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.735207384,0.733766807,0.753665218,0.781670062,0.804057534,0.815767644,0.823747349,0.846642961,0.883080769,0.923417774,0.955245492,0.938116644,0.899753036,0.856459159,0.824285911,0.808320141,0.794468481,0.791061836,0.790611301,0.784881588,0.771917553,0.754133356,0.730817909,0.708562386,0.69424896,0.689854719,0.687811582,0.69057368,0.694316812,0.69449135,0.690192794,0.679614959,0.665464723,0.652947367,0.647504199,0.650631631,0.657274904,0.666315522,0.675329877,0.68195051,0.68582305,0.686078919,0.683978231,0.679735027,0.673150415,0.664663099,0.653525143,0.64080376,0.627967812,0.616161788,0.606289034,0.596660126,0.58680223,0.578615916,0.57417397,0.574277418,0.576790638,0.581898052,0.586794217,
Albania,ALB,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.454949706,1.37224357,1.263909385,1.161548485,1.104495888,1.107647396,1.139358014,1.214709732,1.303202301,1.368546239,1.396236217,1.374520624,1.328922884,1.280550629,1.253479939,1.256570641,1.26539358,1.292401985,1.328979367,1.364849437,1.395786502,1.404817677,1.411365374,1.417930392,1.425815054,1.435175856,1.430957958,1.430163355,1.430569549,1.427698461,1.421060795,1.416901798,1.405122739,1.402563871,1.432788265,1.508177992,1.577464383,1.682752663,1.80582553,1.920915091,2.015590721,2.091946805,2.154035286,2.216604724,2.296853001,2.402164983,2.534962479,2.685818493,2.844751773,2.995537452,3.126186814,3.176192561,3.226335986,3.285053678,3.353655844,3.425858469,3.433073929,3.439263249,3.45510959,
Andorra,AND,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.94667596,0.94765274,0.94869088,0.950862544,0.955400319,0.963134148,0.967867725,0.974044763,0.980408909,0.985122021,0.987898384,0.983259915,0.976690803,0.970833259,0.968051757,0.969027493,0.965407001,0.963616337,0.962661669,0.961205781,0.959180137,0.949698189,0.940454977,0.933122182,0.92862979,0.926911736,0.917351575,0.909781767,0.906231272,0.908869275,0.915242546,0.925399641,0.945237099,0.963824436,0.985402358,1.005210842,1.015149418,1.024925414,1.036117913,1.049782715,1.066079727,1.070747064,1.076696431,1.083155471,1.088566081,1.092471229,1.084616911,1.075827634,1.067442246,1.0605148,1.055999029,1.04459793,1.035671799,1.031980631,1.036450799,1.050132137,1.060183781,1.075999243,1.09849704,
United Arab Emirates,ARE,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.944497277,0.828236738,0.746985557,0.680709883,0.626078631,0.572052451,0.504970806,0.448055968,0.399133105,0.356044796,0.319381409,0.232994449,0.161426356,0.103810751,0.087705657,0.134773722,0.2126042,0.291796397,0.354663036,0.391621325,0.414498272,0.455069369,0.494033237,0.518957822,0.514518888,0.477385576,0.404732121,0.316603373,0.236168553,0.186572626,0.174577742,0.185668059,0.219489484,0.259569357,0.287694719,0.295586593,0.283825329,0.262970796,0.242638343,0.233257636,0.238766068,0.241743231,0.256537976,0.271688063,0.275181486,0.264251514,0.217656922,0.177459206,0.147604321,0.131781625,0.129018822,0.147230727,0.177200087,0.215807323,0.253957297,0.281450865,0.296734362,0.314154447,0.334353389,
Argentina,ARG,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.57889571,1.610644545,1.637163952,1.660321542,1.682927797,1.707524536,1.733756983,1.75922869,1.784916497,1.813401929,1.846401445,1.880068257,1.915216707,1.948716984,1.977980372,2.002992073,2.022801906,2.038389791,2.050697371,2.062267252,2.075666452,2.075536368,2.080047337,2.0862482,2.090592765,2.092929141,2.08924478,2.080043739,2.072046874,2.074309927,2.091069569,2.107049151,2.132011969,2.162427508,2.193688557,2.224134602,2.244735137,2.265080775,2.284300922,2.300893064,2.314330061,2.313202256,2.309004107,2.303230668,2.296906434,2.291060156,2.271347639,2.252118353,2.237941313,2.234368949,2.244452428,2.252044445,2.267797421,2.292404037,2.327730719,2.374707885,2.416993738,2.468444968,2.523993405,
Armenia,ARM,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.912179499,1.769706568,1.600835003,1.435961257,1.306712656,1.224496257,1.16696889,1.136498342,1.125920963,1.131042612,1.150745278,1.179391879,1.212174159,1.245023645,1.275235258,1.302300187,1.326529888,1.348976797,1.368111477,1.381312432,1.385494909,1.373903336,1.366392763,1.351233319,1.310149591,1.236579313,1.121852286,0.987694666,0.864571046,0.790736456,0.784575802,0.841747062,0.932243742,1.066592717,1.268304485,1.552347944,1.890316067,2.301784734,2.71326608,3.024327234,3.185395442,3.194638521,3.068877983,2.897651519,2.804550387,2.84983629,2.993491659,3.270039818,3.565382716,3.712077676,3.626171778,3.271716623,2.741673481,2.181629844,1.773155932,1.596631507,1.591873797,1.746547112,1.987685439,
American Samoa,ASM,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.715556434,0.72629821,0.733244224,0.728337588,0.725865881,0.714569274,0.754823463,0.777781602,0.76664425,0.745874587,0.72116169,0.809466532,0.889917528,0.935776202,0.963193433,0.956379753,1.054358013,1.147342995,1.2093117,1.243864721,1.251345533,1.35603486,1.462774901,1.545854757,1.594655387,1.63648558,1.732051325,1.844166276,1.937531318,2.021343795,2.088144092,2.057586331,2.027765281,1.977945591,1.909522775,1.845243542,1.816220104,1.781874945,1.734321617,1.67952404,1.618594231,1.617614638,1.619905573,1.621910488,1.628561656,1.659332125,1.67879127,1.689282055,1.686675996,1.676961683,1.690488627,1.742160279,1.816798469,1.893017224,1.961709586,2.032068935,2.106858825,2.19197147,2.285701975,
