Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.259272661,1.30256265,1.350314027,1.407866062,1.467757459,1.54787125,1.606057519,1.674261603,1.748380818,1.837156575,1.948181035,2.095256891,2.242240282,2.3765582,2.481972702,2.561962245,2.587509241,2.639646326,2.71786722,2.81960389,2.921508797,2.908774642,2.873946908,2.829124632,2.774501893,2.718097951,2.657848765,2.60657503,2.578778135,2.565012583,2.562474201,2.47140148,2.418442801,2.413454188,2.462101681,2.547410828,2.605200946,2.705553263,2.83965236,2.989663745,3.134902912,3.237372795,3.338989213,3.431546563,3.501817619,3.544057651,3.593912468,3.61865652,3.643450263,3.703494502,3.832706767,3.956780645,4.134463172,4.357076781,4.596750478,4.833582989,5.06322215,5.292076345,5.523182619,
Afghanistan,AFG,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.302481441,1.292880899,1.286018937,1.281208411,1.277415482,1.274581562,1.268067995,1.262238937,1.257389085,1.253933306,1.252175152,1.245466554,1.239999054,1.236002635,1.233721312,1.233931523,1.226025656,1.216772213,1.20708112,1.198571354,1.193122588,1.187804817,1.180439995,1.171502228,1.160392994,1.145422373,1.151721475,1.159542219,1.164513649,1.159113861,1.137318395,1.115766141,1.098121405,1.087081155,1.086165253,1.096875615,1.082313446,1.068798599,1.057937103,1.05052422,1.046425189,1.036767399,1.034906797,1.038326698,1.04400557,1.050683108,1.051762793,1.049988558,1.051549744,1.064801468,1.093064407,1.121782336,1.16452442,1.209953552,1.243703718,1.259672955,1.255237109,1.238593513,1.218991509,
Angola,AGO,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.499910078,1.512391855,1.517161897,1.519173742,1.522068192,1.526472591,1.476281118,1.402354516,1.301236775,1.186412099,1.081548345,1.110405137,1.163342807,1.219466283,1.256057795,1.265949462,1.232917963,1.187464705,1.146146234,1.127511869,1.13773577,1.158458983,1.19859434,1.241248776,1.267166049,1.269837355,1.237606876,1.191227733,1.148834187,1.130981943,1.144792695,1.16698259,1.209442256,1.258636072,1.299095984,1.324716833,1.323711896,1.31336484,1.301645413,1.297194314,1.30254896,1.299679234,1.305129865,1.31026004,1.303741387,1.281399662,1.233096099,1.175829446,1.120702101,1.080409044,1.059484355,1.042999433,1.042178294,1.047492071,1.047319835,1.037320579,1.011462098,0.97942253,0.95197763,
Albania,ALB,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.989482171,2.010579557,2.088274193,2.182969141,2.243793922,2.247849119,2.182247436,2.077933303,1.968091406,1.897291584,1.885341914,1.905272318,1.969349861,2.052515452,2.122679517,2.163923533,2.161678733,2.143461403,2.118581798,2.098522876,2.089306876,2.073769563,2.066428704,2.066317012,2.072164161,2.082927106,2.08457383,2.091833644,2.105408752,2.127577629,2.159840281,2.208164699,2.27218088,2.346718766,2.422958889,2.495224504,2.506547332,2.510392765,2.515187945,2.535936411,2.579088333,2.66520162,2.779464337,2.907639829,3.026814379,3.124114318,3.232959391,3.33024303,3.424436524,3.529373544,3.652865661,3.763214026,3.873725588,3.97940631,4.094755556,4.237147198,4.355527556,4.525863135,4.737481785,
Andorra,AND,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.683654681,1.689953426,1.700621409,1.713308329,1.725201801,1.734816569,1.723596782,1.712651062,1.704743096,1.702723577,1.707269464,1.698814428,1.697580983,1.699980406,1.701190137,1.698672261,1.675106205,1.65063462,1.628455714,1.612568178,1.604619938,1.588173917,1.578808715,1.575492759,1.577362462,1.583973086,1.581610863,1.586459556,1.597992547,1.615098414,1.631183109,1.6366533,1.652580284,1.663194388,1.675845709,1.683134703,1.68625915,1.692542277,1.700892447,1.709390903,1.716888369,1.708077412,1.701603674,1.696824503,1.692645212,1.688516499,1.670797233,1.654683884,1.643267498,1.640415211,1.647896369,1.649339198,1.659208697,1.678855659,1.711133822,1.7572328,1.801678225,1.861751418,1.930031085,
United Arab Emirates,ARE,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.644672691,1.580938284,1.507654245,1.423835661,1.327855998,1.211122953,1.092046085,0.960364733,0.819421258,0.689815233,0.582838892,0.543545654,0.652878642,0.875975716,1.13275816,1.347393786,1.28106985,1.228008461,1.196056443,1.164877769,1.10868816,0.964981224,0.820132302,0.706045683,0.643114946,0.625819114,0.603764697,0.609952858,0.633946758,0.658645516,0.673843112,0.640288951,0.586350593,0.524487387,0.472259134,0.439428816,0.448411478,0.482152692,0.524708244,0.556299737,0.568867928,0.547659126,0.514177823,0.475494281,0.439943064,0.411194923,0.374262127,0.34502431,0.324891136,0.318094382,0.325946875,0.356479245,0.398223766,0.44157562,0.475781502,0.497950068,0.526470339,0.549118796,0.57188194,
Argentina,ARG,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.359655131,2.410371969,2.471222609,2.539580843,2.611659424,2.685042071,2.741490206,2.801409685,2.863518878,2.925778552,2.986515761,3.023397297,3.058966275,3.096104608,3.137909221,3.184694316,3.22181457,3.265944415,3.312400289,3.354204141,3.387394591,3.378652288,3.368540339,3.3622168,3.366152963,3.382866561,3.395896828,3.415754809,3.441785678,3.473068875,3.507248689,3.526137298,3.55140945,3.575626582,3.588402065,3.584787179,3.549744669,3.504877381,3.455544451,3.409971732,3.373106056,3.332779429,3.300012475,3.277357761,3.268516228,3.275352292,3.280763003,3.302366607,3.337879404,3.384581804,3.440353384,3.490070404,3.549345609,3.613072436,3.674889865,3.730893217,3.76727469,3.800754991,3.831284811,
Armenia,ARM,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.706177828,1.615411419,1.599470536,1.642919535,1.728882291,1.847802674,1.988900473,2.165654129,2.351775124,2.511221354,2.623618522,2.648143801,2.633632591,2.606906788,2.595040043,2.60364502,2.600722389,2.615657927,2.62178689,2.580084024,2.477443351,2.32332579,2.12002153,1.917850175,1.785796039,1.759223037,1.804836347,1.925732799,2.109605618,2.345444163,2.627084622,2.970242952,3.38595035,3.818984598,4.174417402,4.389916939,4.37762272,4.195824443,3.944107787,3.782646754,3.806279575,3.991121232,4.3841894,4.837658014,5.119458433,5.096264892,4.740240484,4.101167135,3.345641164,2.735183959,2.42932063,2.368921176,2.575369345,2.941818877,3.318413755,3.625084343,3.882626116,4.09432439,4.298396626,
American Samoa,ASM,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
