Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,4.361570015,4.355823707,4.254007398,4.094998201,3.944589612,3.837528034,3.748539875,3.705267603,3.68465253,3.670586598,3.655497092,3.615702479,3.570694967,3.516064189,3.478939687,3.467208948,3.474130619,3.516356333,3.607912809,3.740204633,3.915878598,4.092556832,4.309710232,4.528800132,4.705267285,4.801119719,4.893916114,4.929949775,4.937942079,4.956889377,5.000163084,4.904632153,4.908902385,4.976719547,5.1006145,5.275646204,5.357972184,5.468974089,5.611344982,5.775068944,5.945674733,6.110700446,6.272259596,6.445692075,6.640724675,6.852482448,7.130489204,7.378479435,7.599527491,7.798924286,7.978953884,8.175053445,8.393697565,8.600223964,8.718198023,8.702139242,8.570683045,8.300521656,7.96114959,
Afghanistan,AFG,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.178808032,3.144632948,3.12509214,3.114266675,3.105864294,3.096812488,3.075455815,3.057383708,3.042088098,3.029459862,3.019348347,2.999050014,2.982255147,2.96914033,2.961314768,2.959896362,2.946925734,2.936010945,2.922392678,2.90155661,2.872954579,2.79984415,2.705044915,2.592607202,2.470204103,2.343345389,2.291601264,2.259132743,2.241168635,2.229159389,2.21466481,2.300227525,2.378981522,2.444371474,2.494442411,2.532433152,2.515226202,2.49116057,2.466833172,2.446934215,2.432001548,2.417808489,2.413772903,2.415627026,2.41959127,2.424340339,2.419535499,2.413212741,2.407764806,2.406378414,2.411180258,2.417257695,2.433974737,2.458071563,2.485529474,2.513863095,2.53542724,2.557668795,2.582500862,
Angola,AGO,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.984936915,3.097655593,3.251044882,3.419602062,3.566600804,3.668605411,3.541086349,3.385041644,3.225389587,3.062230823,2.879788074,2.862734906,2.810481301,2.751298612,2.720308185,2.730600289,2.735999353,2.779909221,2.841369901,2.893162372,2.922577062,2.929721277,2.921679922,2.90155571,2.875045093,2.844865543,2.791750038,2.73836561,2.687136211,2.640647816,2.600851948,2.551381236,2.508715303,2.475542014,2.456142432,2.451588378,2.449009994,2.462778371,2.481011454,2.488624239,2.47916038,2.443863087,2.397979106,2.354431629,2.33001212,2.331943561,2.341604857,2.368098788,2.406983339,2.454042871,2.505620049,2.550342285,2.606546458,2.655715834,2.674089548,2.652849881,2.588096259,2.493213415,2.395446525,
Albania,ALB,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.479894419,3.493266867,3.493106051,3.482254543,3.467924966,3.453199306,3.428366437,3.411392602,3.3935878,3.361948223,3.311705414,3.2417222,3.150781735,3.069419813,3.040461024,3.083545993,3.177473623,3.337860749,3.527061118,3.691491097,3.802037047,3.860490508,3.873502327,3.864977284,3.870405107,3.907808462,3.960935136,4.038609991,4.123659999,4.192658353,4.234836046,4.296423502,4.33381658,4.350588902,4.351105073,4.336859458,4.34357275,4.384263433,4.470839236,4.617164948,4.827136746,4.977247194,5.15264041,5.349936914,5.562333197,5.783984922,5.972492739,6.177795948,6.388083124,6.581155662,6.738479315,6.838427965,6.912918164,6.959060754,6.97346299,6.953520866,6.822898675,6.646896953,6.44140193,
Andorra,AND,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.30197981,3.262523277,3.21873813,3.17508486,3.138159997,3.11119665,3.07339302,3.048186223,3.033737261,3.027052634,3.025725917,3.013652421,3.010928661,3.017356641,3.031261775,3.049899409,3.048363607,3.049449133,3.052142371,3.055424412,3.058206324,3.036991354,3.017916134,3.000193129,2.980493774,2.955940698,2.915647034,2.873442852,2.829721451,2.785177465,2.739043102,2.703782291,2.665432594,2.644014507,2.64207805,2.666433831,2.686615133,2.722701101,2.774316549,2.841455617,2.923374298,3.024954673,3.13613123,3.246934713,3.345645019,3.427774121,3.485739507,3.533589293,3.57747533,3.627446989,3.689584217,3.759074293,3.834906049,3.910818354,3.979989911,4.039744847,4.078928861,4.115282881,4.151855935,
United Arab Emirates,ARE,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.127431486,2.709024329,2.444680005,2.293820699,2.222138241,2.202913714,2.115617274,2.08994527,2.134729998,2.234240836,2.360732896,2.158380882,2.228681292,2.492578278,2.796317606,3.007056573,2.685137217,2.408724073,2.228386658,2.152845608,2.138777237,2.135785157,2.157409736,2.236405681,2.366150222,2.496755851,2.527761293,2.565211444,2.636113384,2.780402333,3.021646972,3.072947755,3.16959073,3.290083378,3.39444242,3.462354179,3.422293276,3.356494201,3.305993852,3.287463843,3.284155238,3.238430206,3.188436805,3.15652203,3.156648135,3.180741038,2.979775005,2.914718201,2.965891685,3.124178475,3.380099269,3.779689048,4.165095784,4.488049809,4.696283188,4.758211118,4.913431574,4.957939389,4.936682276,
Argentina,ARG,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,5.110232118,5.095278713,5.082831269,5.071592076,5.059066065,5.044611309,5.007582637,4.969729194,4.938876103,4.926007646,4.936043955,4.949751648,4.982050679,5.024374838,5.064557189,5.094923476,5.111019092,5.119117615,5.118864204,5.111685811,5.099076782,5.045681782,4.99692965,4.948081829,4.892852727,4.829830756,4.760064628,4.680705976,4.604117704,4.546673186,4.516034156,4.491989084,4.492104084,4.513595646,4.551963784,4.603687742,4.659187406,4.730992734,4.809392301,4.881330979,4.938706798,4.971406202,4.990638456,5.000241976,5.005867197,5.010402244,4.995890234,4.981384862,4.969398873,4.963264101,4.964794021,4.960229872,4.966844155,4.979486494,4.990533065,4.995900263,4.983537602,4.969756722,4.962145092,
Armenia,ARM,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.514946274,3.411884983,3.315721266,3.203825784,3.044478026,2.829005383,2.566952084,2.270186829,1.988648502,1.791088014,1.716500644,1.74901559,1.8584248,2.059373982,2.373574222,2.802063405,3.367350562,4.050207653,4.734394786,5.259335464,5.541979634,5.591406404,5.418939117,5.143788086,4.940793535,4.898662031,4.979129524,5.215714702,5.478253583,5.5766994,5.417211916,5.080966757,4.489429173,3.772308507,3.155879518,2.791772254,2.667277359,2.805143396,3.127991466,3.50461331,3.853649058,4.253023583,4.617599149,4.948245143,5.277269258,5.632547954,5.985328899,6.380326292,6.781264148,7.111968067,7.314660144,7.351075619,7.27405264,7.101295632,6.866583815,6.596220697,6.279661176,5.924805213,5.569782515,
American Samoa,ASM,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
