Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,ABW,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.974673541,1.033772349,1.102487851,1.16588701,1.24923936,1.334947136,1.408799689,1.484922059,1.571138638,1.683946837,1.813901966,1.990358127,2.194453954,2.381520221,2.521807012,2.599559397,2.568278202,2.491745243,2.395025454,2.337200151,2.294220068,2.259714741,2.251890517,2.261099191,2.267677428,2.255712519,2.226290497,2.184113138,2.138662752,2.107260561,2.090740076,2.063954399,2.079691897,2.132879806,2.220639819,2.317245557,2.385666447,2.46438474,2.546976788,2.634933142,2.723105344,2.804471026,2.906388779,3.007989635,3.104533469,3.188716526,3.248148534,3.302866639,3.361449029,3.454695904,3.60053647,3.737049827,3.916513198,4.118904612,4.328714957,4.518418453,4.676742739,4.818819579,4.961786482,
Afghanistan,AFG,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.447079119,1.423391998,1.395272059,1.366447729,1.341469386,1.32248987,1.309144009,1.299236735,1.289457017,1.276062819,1.258393856,1.237222538,1.213468991,1.190498036,1.172291781,1.160980926,1.151263848,1.14179034,1.131784824,1.121072975,1.110680139,1.105433418,1.094763341,1.07910775,1.058743822,1.033291972,1.038486972,1.044920073,1.048615075,1.042755244,1.021448576,1.015058916,1.015695826,1.022137674,1.033608172,1.050888106,1.028228565,1.000605159,0.973432367,0.951621365,0.936797091,0.924988986,0.922187103,0.926192303,0.93483674,0.946654014,0.95464616,0.962237525,0.969497161,0.976914623,0.985541006,0.987489038,0.99307392,1.001722938,1.012363582,1.024252515,1.032226656,1.040714969,1.050733505,
Angola,AGO,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.278643562,1.286638478,1.283709685,1.277308947,1.274244615,1.2759979,1.302631336,1.327125933,1.336664394,1.32992252,1.317822825,1.301228555,1.290009612,1.280971781,1.269870069,1.254930192,1.214346367,1.17662621,1.146275218,1.127863688,1.122216967,1.118355497,1.122224863,1.128248681,1.130631073,1.12735761,1.107184919,1.0836815,1.063967476,1.055803026,1.061658851,1.066508078,1.079490951,1.095732464,1.109941543,1.119953589,1.11694548,1.112540634,1.107069871,1.100030467,1.091033632,1.070043322,1.048633359,1.028797759,1.011873792,0.998218782,0.977414174,0.958438684,0.943721113,0.935879558,0.935391886,0.932773626,0.936323463,0.941619044,0.943198958,0.939407642,0.924987497,0.907452066,0.892677007,
Albania,ALB,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.510593775,1.549485928,1.648523909,1.768405403,1.859898027,1.900789036,1.879311189,1.826154529,1.765843392,1.728572898,1.727759732,1.734770916,1.76596513,1.810235622,1.854453289,1.891601293,1.903148783,1.913348968,1.923548669,1.934556022,1.946143436,1.937576471,1.934481302,1.932694219,1.924763047,1.908250883,1.866227665,1.815080432,1.774258494,1.770570691,1.816780438,1.91728438,2.065328734,2.240564262,2.409864552,2.553169013,2.606771835,2.639976791,2.670222076,2.719203428,2.794432102,2.887065638,3.001826985,3.130347762,3.259725595,3.383173054,3.491471163,3.581353809,3.652548613,3.709250995,3.756528321,3.797548,3.834864887,3.871878968,3.923388097,4.000595329,4.085007766,4.209547166,4.368908236,
Andorra,AND,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.497516523,1.498820104,1.503246496,1.509604217,1.515602858,1.519821966,1.506132512,1.491803033,1.47986269,1.473602647,1.474194328,1.465990509,1.463639522,1.463745678,1.46233488,1.458098052,1.438199589,1.418409303,1.401201712,1.389034145,1.382826887,1.367605416,1.35579999,1.347700737,1.344438682,1.347045699,1.345974364,1.352774034,1.366143424,1.384001742,1.399324882,1.410842795,1.430923328,1.446017528,1.463407225,1.475482577,1.481690635,1.490557703,1.500487776,1.508916275,1.51449034,1.502787094,1.493153778,1.48553433,1.479313371,1.474849303,1.453769734,1.434154683,1.420375215,1.417703433,1.4286491,1.438965242,1.458504595,1.487007212,1.52596327,1.576568535,1.622213243,1.678759211,1.740525911,
United Arab Emirates,ARE,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.46969828,1.278782185,1.119650192,0.981023067,0.847788569,0.715349885,0.61122508,0.523714541,0.46234423,0.432510793,0.436375861,0.41673354,0.511485757,0.67626356,0.849376419,0.983874442,0.909398765,0.856220085,0.826412526,0.798552318,0.747620055,0.650800986,0.522361705,0.398557648,0.317978332,0.290058485,0.298212433,0.34426091,0.405737573,0.455386253,0.479087389,0.473594923,0.450359904,0.418666992,0.391772707,0.376405206,0.391687237,0.426248186,0.464530657,0.484963329,0.474839819,0.427160111,0.372438849,0.325584419,0.300081734,0.297290694,0.283739318,0.288357375,0.301854919,0.317018808,0.330176865,0.37420579,0.411376496,0.433989458,0.437102654,0.422306649,0.43731609,0.43496442,0.429004019,
Argentina,ARG,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.391245471,2.414941961,2.439543731,2.468128591,2.50408182,2.54890027,2.589538933,2.634162839,2.679389401,2.72078789,2.756722014,2.779259751,2.797110983,2.811833904,2.824352734,2.835195644,2.836908013,2.837599474,2.838492326,2.840330655,2.843967771,2.822385847,2.805659068,2.797317099,2.801127083,2.818367971,2.835861601,2.859273595,2.887183969,2.91756406,2.948422886,2.959370094,2.972407217,2.986124161,2.997478369,3.00508694,2.993841701,2.982294611,2.970620516,2.958329008,2.945354008,2.914778673,2.882883218,2.856493982,2.844088952,2.849767679,2.851407019,2.867206523,2.896606009,2.938892196,2.993162737,3.039247636,3.095581825,3.156741213,3.215589884,3.268159978,3.295351383,3.318971077,3.340518322,
Armenia,ARM,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.801437651,1.692762804,1.626465656,1.593016413,1.583859172,1.59547672,1.615650177,1.654916499,1.704262879,1.751796624,1.791247551,1.814022688,1.82324786,1.822881446,1.819747629,1.817499844,1.808239413,1.803679459,1.784520044,1.724703617,1.618067225,1.482542709,1.318411971,1.16344423,1.067649388,1.05645977,1.098169476,1.18965425,1.335942165,1.550634771,1.838335631,2.216970821,2.690684572,3.193933466,3.619356317,3.899439244,3.9455191,3.825756292,3.635296203,3.513780654,3.534755573,3.67313248,3.959004894,4.270612929,4.424869078,4.325936071,3.976935958,3.406618394,2.761228912,2.258310017,2.022578065,1.983157901,2.161250097,2.460973221,2.759046714,2.994838341,3.183747594,3.332486383,3.475442892,
American Samoa,ASM,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
